contract_address,chain_id,token_id,to_address,from_address,transaction_hash,block_timestamp,block_number,amount,is_mint,token_type,log_index,purchase_price
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,163,0x7e88fb9321653094ab15c0ea53e1f08202432949,0x0a5952c1d5fb43199a3c0f2005fa874a9c7a4657,0x523a6ae79abe3a07295ee07739c59211494d34bbbc7a63c372aa1857e30c638d,1667460959000,15888046,1,FALSE,ERC721,238,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,185,0x1d6f4a11402f40fbff1405a53e8c5fb76cca78cf,0x921fc6cf9334a6248d6b9f460aa32c5914778f82,0xa8a5970b473951d5ba898ed897e0885d4ac1ddfce1126c9da0a90215b6c4bfa0,1667430827000,15885543,1,FALSE,ERC721,269,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,281,0x8eface48c5af9583faddaa98c5b34599a3052539,0x5679bf6f85c435312917111ee2ff60345a59238e,0x357011b2833af357aaf7804bc35f404f699b6393f088274e3da06d2c46d0bec6,1667419691000,15884623,1,FALSE,ERC721,334,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,282,0x70d375d9a05918fe4ecb1d65ea9fdc1c3f5db0dd,0xe4c80780cc7fc7047bccb30e2cbcb67400752a88,0xb3057152c843ae7118d8e7d9ce7fe7c961d8e6543dea3f6dfcf0b8bcbb719ced,1666989119000,15848968,1,FALSE,ERC721,293,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,5,0x4c55c41bd839b3552fb2abecacfdf4a5d2879cb9,0xeaa4c2414b143e3254477ca2bb57d485f0a4dcdf,0x91411f0ff5da9ebfc4946d3505b973a42b9830f8d9065b1a7b7cc8d83e9ed6cc,1666421147000,15801938,1,FALSE,ERC721,338,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,5,0x59148312bf9ac8f890ee3caee19d8490e07c045b,0x465f1e668ca098cd9fe7bef3c48eb5aaf3868ad0,0x30a58c9233d18bbdccae3200485911a75ce30713641684b2625fc82cffc42e9d,1666416143000,15801523,1,FALSE,ERC721,66,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,78,0x59148312bf9ac8f890ee3caee19d8490e07c045b,0x465f1e668ca098cd9fe7bef3c48eb5aaf3868ad0,0x30a58c9233d18bbdccae3200485911a75ce30713641684b2625fc82cffc42e9d,1666416143000,15801523,1,FALSE,ERC721,65,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,81,0x59148312bf9ac8f890ee3caee19d8490e07c045b,0x465f1e668ca098cd9fe7bef3c48eb5aaf3868ad0,0x30a58c9233d18bbdccae3200485911a75ce30713641684b2625fc82cffc42e9d,1666416143000,15801523,1,FALSE,ERC721,64,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,80,0x59148312bf9ac8f890ee3caee19d8490e07c045b,0x465f1e668ca098cd9fe7bef3c48eb5aaf3868ad0,0x30a58c9233d18bbdccae3200485911a75ce30713641684b2625fc82cffc42e9d,1666416143000,15801523,1,FALSE,ERC721,63,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,81,0x465f1e668ca098cd9fe7bef3c48eb5aaf3868ad0,0x4c55c41bd839b3552fb2abecacfdf4a5d2879cb9,0xd41867b720f1cc7639e31cec5f5d63ced6aa75604a81c6eaef519209a7fed49f,1666415267000,15801452,1,FALSE,ERC721,82,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,80,0x465f1e668ca098cd9fe7bef3c48eb5aaf3868ad0,0x4c55c41bd839b3552fb2abecacfdf4a5d2879cb9,0xd41867b720f1cc7639e31cec5f5d63ced6aa75604a81c6eaef519209a7fed49f,1666415267000,15801452,1,FALSE,ERC721,81,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,78,0x465f1e668ca098cd9fe7bef3c48eb5aaf3868ad0,0x4c55c41bd839b3552fb2abecacfdf4a5d2879cb9,0xd41867b720f1cc7639e31cec5f5d63ced6aa75604a81c6eaef519209a7fed49f,1666415267000,15801452,1,FALSE,ERC721,80,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,5,0x465f1e668ca098cd9fe7bef3c48eb5aaf3868ad0,0x4c55c41bd839b3552fb2abecacfdf4a5d2879cb9,0xd41867b720f1cc7639e31cec5f5d63ced6aa75604a81c6eaef519209a7fed49f,1666415267000,15801452,1,FALSE,ERC721,79,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,33,0x0b6e9673ce3998295ac23da5f5ec021d7222cf8e,0x958e2ebb40147dfee318ab640d9f0e66783ec62d,0xa25845f80a21263f742720e5c64598528e1c6796436055aae259f15139e5ca84,1666388711000,15799249,1,FALSE,ERC721,18,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,35,0x0b6e9673ce3998295ac23da5f5ec021d7222cf8e,0x958e2ebb40147dfee318ab640d9f0e66783ec62d,0x69875ef7c9d073bf44cf25ffc7ff613329edae096b7f9b92dad40375fc50c29e,1666388687000,15799247,1,FALSE,ERC721,16,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,31,0x0b6e9673ce3998295ac23da5f5ec021d7222cf8e,0x958e2ebb40147dfee318ab640d9f0e66783ec62d,0x5fa6ea4f9a3c3d09948a996c4fed65f188682e8956176b877c385a33d2da5e63,1666388555000,15799236,1,FALSE,ERC721,13,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,32,0x0b6e9673ce3998295ac23da5f5ec021d7222cf8e,0x958e2ebb40147dfee318ab640d9f0e66783ec62d,0x95d976d8754a8c3962b6a1f90945263667fe9c793bf7ae42a968b2da789c93cc,1666388495000,15799231,1,FALSE,ERC721,1,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,34,0x0b6e9673ce3998295ac23da5f5ec021d7222cf8e,0x958e2ebb40147dfee318ab640d9f0e66783ec62d,0x89668d11d724e4447037476ca650179570419fcae43837639d7f5755412965d4,1666388471000,15799229,1,FALSE,ERC721,35,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,332,0x0b6e9673ce3998295ac23da5f5ec021d7222cf8e,0x958e2ebb40147dfee318ab640d9f0e66783ec62d,0x6b507ead8a4674ac7674c5ab81822841aeaefdb75083bcd5e1e9de8f115236d9,1666388459000,15799228,1,FALSE,ERC721,13,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,319,0xcf19a60a25178e54763320bd8560104ebce47188,0x33fc2be5563e3c02a3e127f01bbd71db472aa613,0x86944fcfafe887cfa028a3d45038d2ef032e9432550b3b6c8f379f738d9f5af5,1666231835000,15786237,1,FALSE,ERC721,151,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,163,0x0a5952c1d5fb43199a3c0f2005fa874a9c7a4657,0x892e7d0d45171c97f2f1c73815c1cebef3d1f812,0x9b934eddf6048d7a4db33f67fcf41b14007a830d42f2994b7a915aa6f45054f7,1665728795000,15744551,1,FALSE,ERC721,260,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,328,0xc2b658bbcedb33598fe80ac2f51ff41e2df0206f,0xb6bd9f4c672c95c2ffaafa994a239eaa52f3299f,0xcc99a7218e4c47e2e1b590df0acfd7a5288b20fe3657b8bab08201f7d4a516e9,1665720011000,15743824,1,FALSE,ERC721,465,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,193,0xa1aafb06268f3396c4683e3f635a4aff0e040e46,0x921fc6cf9334a6248d6b9f460aa32c5914778f82,0xbb6f42f351dce8f2e8fcdd17af24b520efecad3a0d6e235c6b678935c59ed586,1665511283000,15726523,1,FALSE,ERC721,346,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,62,0xeceb87adb5e65ef6c7229148b0894c91e9f5f70e,0x40261ff4544be9a1b17e30c182f191d88a75a92d,0xb3534d0974e73fc78376e4d24561d516e043275d210adb7fa1b5910ef69f016a,1665510971000,15726497,1,FALSE,ERC721,45,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,314,0x5ab9ea8105516e47d864985b7b40a8918d059a3e,0xd54094d09109dd8d30340d3dfb66356c838a3b0c,0x7374a8ec0925b0e012d8dd27dd370cb88096945e1e9bb0424071551165a4cd6b,1665262511000,15705895,1,FALSE,ERC721,386,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,72,0xf256c4c027ce81cd471200a862f11124010e0d1d,0x205b9ff43218dd51507969d0ae0b5b6386c2cb7a,0xf91ce3c384f168dd42cd0bc79600b3c14ee99c9dc42789d8af2b991f6210ff61,1665026363000,15686333,1,FALSE,ERC721,359,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,77,0x4936b305102f442080d4711f14c5f0318e3caf74,0x424c0d0b13b9ced6a5f0d8eee1c1e0171857e98a,0x446b5077fb10509cb7bfd672e74c71eb2c90039becd556eb32dcd729921cd804,1665026147000,15686315,1,FALSE,ERC721,215,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,328,0xb6bd9f4c672c95c2ffaafa994a239eaa52f3299f,0x082666f545ec0c9aa60f2f02d175da4955b954ae,0x2a0df3dc857b6b8ab517ae134d2e49cab9be07c47c4337a5761523c17fde5b5b,1664932727000,15678584,1,FALSE,ERC721,153,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,328,0x082666f545ec0c9aa60f2f02d175da4955b954ae,0xed2d2da01ee4373256002a6dda4171a51f47a75d,0xed796882c4f1477bf5c7c9d545c922ff390ab908a11dd54bde225338f70fdce0,1664885699000,15674705,1,FALSE,ERC721,148,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,281,0x70d375d9a05918fe4ecb1d65ea9fdc1c3f5db0dd,0xe4c80780cc7fc7047bccb30e2cbcb67400752a88,0x6eb141a5b9efff680341e1a129696d7403b036be30ff9c5b19b39f1992b7a551,1664850587000,15671807,1,FALSE,ERC721,133,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,188,0xe055721b972d58f0bcf6370c357879fb3a37d2f3,0x921fc6cf9334a6248d6b9f460aa32c5914778f82,0xc9c086ed2e91f0c46eacd65e72910c1762002e80fa9d21c7f4f3f531cc445a08,1664526131000,15644926,1,FALSE,ERC721,149,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,300,0x3988e5cd9e9eafbced7e0a91db18f10307fad853,0xb02fbc8ffcef71e0c5c916c9923af01b214d4420,0x42daa83916eaf215b040f73dd1a0039ca6756a6ab02a7bcb157cf6c6f33fca5f,1664505587000,15643228,1,FALSE,ERC721,213,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,301,0x3988e5cd9e9eafbced7e0a91db18f10307fad853,0xb02fbc8ffcef71e0c5c916c9923af01b214d4420,0x42daa83916eaf215b040f73dd1a0039ca6756a6ab02a7bcb157cf6c6f33fca5f,1664505587000,15643228,1,FALSE,ERC721,212,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,302,0x3988e5cd9e9eafbced7e0a91db18f10307fad853,0xb02fbc8ffcef71e0c5c916c9923af01b214d4420,0x42daa83916eaf215b040f73dd1a0039ca6756a6ab02a7bcb157cf6c6f33fca5f,1664505587000,15643228,1,FALSE,ERC721,211,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,303,0x3988e5cd9e9eafbced7e0a91db18f10307fad853,0xb02fbc8ffcef71e0c5c916c9923af01b214d4420,0x42daa83916eaf215b040f73dd1a0039ca6756a6ab02a7bcb157cf6c6f33fca5f,1664505587000,15643228,1,FALSE,ERC721,210,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,306,0x3988e5cd9e9eafbced7e0a91db18f10307fad853,0xb02fbc8ffcef71e0c5c916c9923af01b214d4420,0x42daa83916eaf215b040f73dd1a0039ca6756a6ab02a7bcb157cf6c6f33fca5f,1664505587000,15643228,1,FALSE,ERC721,209,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,305,0x3988e5cd9e9eafbced7e0a91db18f10307fad853,0xb02fbc8ffcef71e0c5c916c9923af01b214d4420,0x42daa83916eaf215b040f73dd1a0039ca6756a6ab02a7bcb157cf6c6f33fca5f,1664505587000,15643228,1,FALSE,ERC721,208,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,304,0x3988e5cd9e9eafbced7e0a91db18f10307fad853,0xb02fbc8ffcef71e0c5c916c9923af01b214d4420,0x42daa83916eaf215b040f73dd1a0039ca6756a6ab02a7bcb157cf6c6f33fca5f,1664505587000,15643228,1,FALSE,ERC721,207,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,307,0x3988e5cd9e9eafbced7e0a91db18f10307fad853,0xb02fbc8ffcef71e0c5c916c9923af01b214d4420,0x42daa83916eaf215b040f73dd1a0039ca6756a6ab02a7bcb157cf6c6f33fca5f,1664505587000,15643228,1,FALSE,ERC721,206,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,308,0x3988e5cd9e9eafbced7e0a91db18f10307fad853,0xb02fbc8ffcef71e0c5c916c9923af01b214d4420,0x42daa83916eaf215b040f73dd1a0039ca6756a6ab02a7bcb157cf6c6f33fca5f,1664505587000,15643228,1,FALSE,ERC721,205,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,309,0x3988e5cd9e9eafbced7e0a91db18f10307fad853,0xb02fbc8ffcef71e0c5c916c9923af01b214d4420,0x42daa83916eaf215b040f73dd1a0039ca6756a6ab02a7bcb157cf6c6f33fca5f,1664505587000,15643228,1,FALSE,ERC721,204,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,311,0xfede771a9e62837727674dacd74acf12dd1a5a3e,0xad05bbda62e056c4cb51d21af155141cc201a401,0xbdee8a3810f9e0f65d151e4bd160669f457621ba2dd90826e91e7456d30cf280,1664496599000,15642482,1,FALSE,ERC721,293,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,292,0x3988e5cd9e9eafbced7e0a91db18f10307fad853,0xfe839686ff71160b24c4478cb7c762314f262307,0x66a4ff29f4fe073d65a0b31179eb63845150765c5fd19d73173affbf5cd7665e,1664498603000,15642649,1,FALSE,ERC721,285,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,293,0x3988e5cd9e9eafbced7e0a91db18f10307fad853,0xfe839686ff71160b24c4478cb7c762314f262307,0x2a7eda70644405c5dae20c15c4bd2b21550ecc0fa2d1af1a6d197f23e63e4400,1664498555000,15642645,1,FALSE,ERC721,224,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,223,0xfecd36380290bd32dce83329b3e08307b4734d33,0x5b93ff82faaf241c15997ea3975419dddd8362c5,0x5e3d475fd9bdd1ed33ea84cabba61921585e4bba7d00a85cfb58db3a41db3d54,1664482307000,15641299,1,FALSE,ERC721,155,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,189,0xd647fbe11e7a0bbcae5c36f808e130ef71fc7a42,0x921fc6cf9334a6248d6b9f460aa32c5914778f82,0xc7ebf2cdf4fa86bbe496ccdcdc7ee5232bf2233dbbe7841fbe1a5fc7ecccfa75,1664475959000,15640775,1,FALSE,ERC721,193,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,256,0x7ff75bf110d310a2615235222d7c3386b7eac566,0x11b4e83bc3e9605f03e2a4c34bd09567be5aebbe,0xd85a4dcf746257b086fb43e302009c7b02e09c692c185f86bfaf25541cc0efe0,1664411171000,15635408,1,FALSE,ERC721,144,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,211,0x167cc8f0846a3f9c94cab3f87309e18ef078cee7,0x5da7351a4cb03c33e11f51841bc614d985812821,0xfbd26aaba69c30a0d5d692297af9cc0707d413caa38b3f05a0c0115a9d69b4ef,1664399339000,15634427,1,FALSE,ERC721,88,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,64,0x0773e6cea738cba25c8d563ed7422a6337bc571e,0x0335464fb52792d7301961e491a4f92b3023039e,0x7c47314276a906a3cb298d9eeac119f78a067252377340b72b70aa482a359a18,1664315231000,15627457,1,FALSE,ERC721,205,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,61,0x0773e6cea738cba25c8d563ed7422a6337bc571e,0x0335464fb52792d7301961e491a4f92b3023039e,0x3477bdc91f0a26f5e331408845a18bbabbef53cd15edb71e95c11d647090a8dc,1664315039000,15627441,1,FALSE,ERC721,143,0
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,114,0x022e73a40f6a719bdde859620c1191fa3554be1d,0x0000000000000000000000000000000000000000,0xf8f4ede4bbbe06f55b62bfc920c04b28ebd9d4bd6c078d98a21a06e386fb5524,1664351471000,15630457,1,TRUE,ERC721,154,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,115,0x022e73a40f6a719bdde859620c1191fa3554be1d,0x0000000000000000000000000000000000000000,0xf8f4ede4bbbe06f55b62bfc920c04b28ebd9d4bd6c078d98a21a06e386fb5524,1664351471000,15630457,1,TRUE,ERC721,155,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,82,0x82ce5258aa5925bb5c9da07fa7996e73687a440e,0x0000000000000000000000000000000000000000,0xa7c3523deea6f8fa1f85fb0a8350ece9cbaf62da66e3154ffd1d655c5515842e,1664321555000,15627980,1,TRUE,ERC721,264,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,84,0x82ce5258aa5925bb5c9da07fa7996e73687a440e,0x0000000000000000000000000000000000000000,0xa7c3523deea6f8fa1f85fb0a8350ece9cbaf62da66e3154ffd1d655c5515842e,1664321555000,15627980,1,TRUE,ERC721,266,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,83,0x82ce5258aa5925bb5c9da07fa7996e73687a440e,0x0000000000000000000000000000000000000000,0xa7c3523deea6f8fa1f85fb0a8350ece9cbaf62da66e3154ffd1d655c5515842e,1664321555000,15627980,1,TRUE,ERC721,265,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,85,0x82ce5258aa5925bb5c9da07fa7996e73687a440e,0x0000000000000000000000000000000000000000,0xa7c3523deea6f8fa1f85fb0a8350ece9cbaf62da66e3154ffd1d655c5515842e,1664321555000,15627980,1,TRUE,ERC721,267,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,70,0xde0cbd5df89bb67ab804db21e9b931bad4200392,0x0000000000000000000000000000000000000000,0x974c51b4f6bf3ecb4c142daa5ddb5d012047b8c042d6f1d9f8d6503d1564a29b,1664319023000,15627770,1,TRUE,ERC721,339,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,71,0xde0cbd5df89bb67ab804db21e9b931bad4200392,0x0000000000000000000000000000000000000000,0x974c51b4f6bf3ecb4c142daa5ddb5d012047b8c042d6f1d9f8d6503d1564a29b,1664319023000,15627770,1,TRUE,ERC721,340,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,68,0xde0cbd5df89bb67ab804db21e9b931bad4200392,0x0000000000000000000000000000000000000000,0x974c51b4f6bf3ecb4c142daa5ddb5d012047b8c042d6f1d9f8d6503d1564a29b,1664319023000,15627770,1,TRUE,ERC721,337,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,69,0xde0cbd5df89bb67ab804db21e9b931bad4200392,0x0000000000000000000000000000000000000000,0x974c51b4f6bf3ecb4c142daa5ddb5d012047b8c042d6f1d9f8d6503d1564a29b,1664319023000,15627770,1,TRUE,ERC721,338,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,101,0x8ecd3fce6a1bd1372a0e731d15ecea500d35cb3a,0x0000000000000000000000000000000000000000,0x95f0e915013abc9b272d1ba7cd2d854b364d1d1021e0bc21499569ff1960d769,1664334131000,15629022,1,TRUE,ERC721,546,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,78,0x4c55c41bd839b3552fb2abecacfdf4a5d2879cb9,0x0000000000000000000000000000000000000000,0x629f132ae8614ee819c4db561e6d502829c5c2e0f2016ae3a0e5cedc3fcbb0cc,1664320991000,15627933,1,TRUE,ERC721,155,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,79,0x4c55c41bd839b3552fb2abecacfdf4a5d2879cb9,0x0000000000000000000000000000000000000000,0x629f132ae8614ee819c4db561e6d502829c5c2e0f2016ae3a0e5cedc3fcbb0cc,1664320991000,15627933,1,TRUE,ERC721,156,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,80,0x4c55c41bd839b3552fb2abecacfdf4a5d2879cb9,0x0000000000000000000000000000000000000000,0x629f132ae8614ee819c4db561e6d502829c5c2e0f2016ae3a0e5cedc3fcbb0cc,1664320991000,15627933,1,TRUE,ERC721,157,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,81,0x4c55c41bd839b3552fb2abecacfdf4a5d2879cb9,0x0000000000000000000000000000000000000000,0x629f132ae8614ee819c4db561e6d502829c5c2e0f2016ae3a0e5cedc3fcbb0cc,1664320991000,15627933,1,TRUE,ERC721,158,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,97,0xbcefc4906b443e4db64e2b00b9af2c39e76c785c,0x0000000000000000000000000000000000000000,0x44466e96a5618b52598b60b09ca45309db2033c981d65b3d24cd185a3200ce3c,1664327099000,15628438,1,TRUE,ERC721,464,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,94,0xbcefc4906b443e4db64e2b00b9af2c39e76c785c,0x0000000000000000000000000000000000000000,0x44466e96a5618b52598b60b09ca45309db2033c981d65b3d24cd185a3200ce3c,1664327099000,15628438,1,TRUE,ERC721,461,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,93,0xbcefc4906b443e4db64e2b00b9af2c39e76c785c,0x0000000000000000000000000000000000000000,0x44466e96a5618b52598b60b09ca45309db2033c981d65b3d24cd185a3200ce3c,1664327099000,15628438,1,TRUE,ERC721,460,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,96,0xbcefc4906b443e4db64e2b00b9af2c39e76c785c,0x0000000000000000000000000000000000000000,0x44466e96a5618b52598b60b09ca45309db2033c981d65b3d24cd185a3200ce3c,1664327099000,15628438,1,TRUE,ERC721,463,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,95,0xbcefc4906b443e4db64e2b00b9af2c39e76c785c,0x0000000000000000000000000000000000000000,0x44466e96a5618b52598b60b09ca45309db2033c981d65b3d24cd185a3200ce3c,1664327099000,15628438,1,TRUE,ERC721,462,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,282,0xe4c80780cc7fc7047bccb30e2cbcb67400752a88,0x0000000000000000000000000000000000000000,0xf1bc22d87d34991b549a030c9b82027cc5a616189c269110f6b5c78eb3ca958a,1664398967000,15634396,1,TRUE,ERC721,190,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,281,0xe4c80780cc7fc7047bccb30e2cbcb67400752a88,0x0000000000000000000000000000000000000000,0xf1bc22d87d34991b549a030c9b82027cc5a616189c269110f6b5c78eb3ca958a,1664398967000,15634396,1,TRUE,ERC721,189,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,280,0x96acf191c0112806f9709366bad77642b99b21a9,0x0000000000000000000000000000000000000000,0x30432df577a4bac7775b8a72bdd3bf19cf41fda65ea4e76fd12b3056782c68ac,1664398955000,15634395,1,TRUE,ERC721,422,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,279,0x96acf191c0112806f9709366bad77642b99b21a9,0x0000000000000000000000000000000000000000,0x30432df577a4bac7775b8a72bdd3bf19cf41fda65ea4e76fd12b3056782c68ac,1664398955000,15634395,1,TRUE,ERC721,421,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,278,0x96acf191c0112806f9709366bad77642b99b21a9,0x0000000000000000000000000000000000000000,0x30432df577a4bac7775b8a72bdd3bf19cf41fda65ea4e76fd12b3056782c68ac,1664398955000,15634395,1,TRUE,ERC721,420,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,277,0x96acf191c0112806f9709366bad77642b99b21a9,0x0000000000000000000000000000000000000000,0x30432df577a4bac7775b8a72bdd3bf19cf41fda65ea4e76fd12b3056782c68ac,1664398955000,15634395,1,TRUE,ERC721,419,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,276,0x96acf191c0112806f9709366bad77642b99b21a9,0x0000000000000000000000000000000000000000,0x30432df577a4bac7775b8a72bdd3bf19cf41fda65ea4e76fd12b3056782c68ac,1664398955000,15634395,1,TRUE,ERC721,418,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,275,0xe247e85441308f45a1c581072cf12671405c1a64,0x0000000000000000000000000000000000000000,0x95d386cb1514973a5a4059ed694d2f708940cf0874e5efaec57a3c2f3123108f,1664398955000,15634395,1,TRUE,ERC721,229,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,274,0xe247e85441308f45a1c581072cf12671405c1a64,0x0000000000000000000000000000000000000000,0x95d386cb1514973a5a4059ed694d2f708940cf0874e5efaec57a3c2f3123108f,1664398955000,15634395,1,TRUE,ERC721,228,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,273,0xe247e85441308f45a1c581072cf12671405c1a64,0x0000000000000000000000000000000000000000,0x95d386cb1514973a5a4059ed694d2f708940cf0874e5efaec57a3c2f3123108f,1664398955000,15634395,1,TRUE,ERC721,227,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,272,0xde06b4bbefffadbf39e97bf3d8450ea6853eff73,0x0000000000000000000000000000000000000000,0x7aa720ad038a5e16b57ff36e7e77799a0304f85f7910e475e2d048853ba990ab,1664398955000,15634395,1,TRUE,ERC721,196,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,271,0x55ba34d4f0283d1ad0d09502a5b8c1b8886ee724,0x0000000000000000000000000000000000000000,0x769955c08102f3090635c1d3b0f0eac8664a86896a036fd2327d071011dd1743,1664398955000,15634395,1,TRUE,ERC721,164,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,270,0xd5481575130a7decf4503c81a50152b3753031f9,0x0000000000000000000000000000000000000000,0xef021ec989591359f7d82eb153d51e454eaf19407d0a96de1ee55d16d30f1a83,1664398943000,15634394,1,TRUE,ERC721,266,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,269,0x92aca8efb4d3707ed3463b962d8c2f50ae37fe43,0x0000000000000000000000000000000000000000,0xe80489df52cef2008ec48957b9161f9387e3785a5fc4543c0108b2dcab729c72,1664398931000,15634393,1,TRUE,ERC721,123,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,268,0x92aca8efb4d3707ed3463b962d8c2f50ae37fe43,0x0000000000000000000000000000000000000000,0xe80489df52cef2008ec48957b9161f9387e3785a5fc4543c0108b2dcab729c72,1664398931000,15634393,1,TRUE,ERC721,122,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,267,0x92aca8efb4d3707ed3463b962d8c2f50ae37fe43,0x0000000000000000000000000000000000000000,0xe80489df52cef2008ec48957b9161f9387e3785a5fc4543c0108b2dcab729c72,1664398931000,15634393,1,TRUE,ERC721,121,0.0333
0xf0701a661363f463c8de5bd6b009c0e9ceaba51a,1,266,0x92aca8efb4d3707ed3463b962d8c2f50ae37fe43,0x0000000000000000000000000000000000000000,0xe80489df52cef2008ec48957b9161f9387e3785a5fc4543c0108b2dcab729c72,1664398931000,15634393,1,TRUE,ERC721,120,0.0333
